article,pr_2020_03,pr_2020_07,pr_2021_03,pr_2022_01,shift_P1_to_P2,shift_P2_to_P3,shift_P3_to_P4,shift_overall
COVID-19 pandemic in Zimbabwe,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Saint Vincent and the Grenadines,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Ivory Coast,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Sint Maarten,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Syria,0.0,0.0004805218576960507,0.0004158582396845233,0.00035588465786862735,0.0004805218576960507,-6.466361801152744e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Transnistria,0.0,0.0004805218576960507,0.0004158582396845233,0.00035588465786862735,0.0004805218576960507,-6.466361801152744e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Togo,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Guinea-Bissau,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Guinea,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Madagascar,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Mali,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Libya,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Liberia,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Bangladesh,0.0,0.0004805218576960507,0.00045082746009429935,0.00035588465786862735,0.0004805218576960507,-2.969439760175136e-05,-9.4942802225672e-05,0.00035588465786862735
COVID-19 pandemic in Uganda,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Tunisia,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Angola,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Montserrat,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in the Republic of the Congo,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Andorra,0.0,0.0004997144486272061,0.0004158582396845233,0.00035588465786862735,0.0004997144486272061,-8.385620894268281e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Guam,0.0,0.0005046649065016502,0.0004158582396845233,0.00035588465786862735,0.0005046649065016502,-8.880666681712688e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Mauritius,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Guatemala,0.0,0.0004990390342663292,0.0004158582396845233,0.00035588465786862735,0.0004990390342663292,-8.318079458180592e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Curaçao,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Cyprus,0.0,0.0004997144486272061,0.0004158582396845233,0.00035588465786862735,0.0004997144486272061,-8.385620894268281e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Cuba,0.0,0.0004990390342663292,0.0004158582396845233,0.00035588465786862735,0.0004990390342663292,-8.318079458180592e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Costa Rica,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in the Turks and Caicos Islands,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in New Caledonia,0.0,0.0005046649065016502,0.0004158582396845233,0.00035588465786862735,0.0005046649065016502,-8.880666681712688e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Martinique,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Cameroon,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in the British Virgin Islands,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in the Bahamas,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Malta,0.0,0.0005264814141871228,0.0004158582396845233,0.00035588465786862735,0.0005264814141871228,-0.00011062317450259956,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Bolivia,0.0,0.0004805218576960507,0.0004158582396845233,0.00035588465786862735,0.0004805218576960507,-6.466361801152744e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Kazakhstan,0.0,0.0004805218576960507,0.0004158582396845233,0.00035588465786862735,0.0004805218576960507,-6.466361801152744e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Cape Verde,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Latvia,0.0,0.0005114660326251779,0.0004158582396845233,0.00035588465786862735,0.0005114660326251779,-9.560779294065459e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Kenya,0.0,0.0005021840551112863,0.0004158582396845233,0.00035588465786862735,0.0005021840551112863,-8.632581542676306e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Aruba,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Burkina Faso,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in the Central African Republic,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Mozambique,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Equatorial Guinea,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Armenia,0.0,0.0004805218576960507,0.0004158582396845233,0.00035588465786862735,0.0004805218576960507,-6.466361801152744e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Eswatini,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Eritrea,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Benin,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Brunei,0.0,0.000499203259565042,0.00042832933799783347,0.00035588465786862735,0.000499203259565042,-7.087392156720856e-05,-7.244468012920611e-05,0.00035588465786862735
COVID-19 pandemic in Fiji,0.0,0.0005046649065016502,0.0004158582396845233,0.00035588465786862735,0.0005046649065016502,-8.880666681712688e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in French Polynesia,0.0,0.0005046649065016502,0.0004158582396845233,0.00035588465786862735,0.0005046649065016502,-8.880666681712688e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Barbados,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Belize,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Antigua and Barbuda,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Botswana,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in the Faroe Islands,0.0,0.0004997144486272061,0.0004158582396845233,0.00035588465786862735,0.0004997144486272061,-8.385620894268281e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Namibia,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in the Northern Mariana Islands,0.0,0.0005046649065016502,0.0004158582396845233,0.00035588465786862735,0.0005046649065016502,-8.880666681712688e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in the Gambia,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Zambia,0.0,0.0004877943827986905,0.0004158582396845233,0.00035588465786862735,0.0004877943827986905,-7.19361431141672e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Haiti,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Honduras,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
COVID-19 pandemic in Saint Lucia,0.0,0.0004896492850320623,0.0004158582396845233,0.00035588465786862735,0.0004896492850320623,-7.379104534753901e-05,-5.997358181589592e-05,0.00035588465786862735
Strongyloides stercoralis,0.0007824759587285702,0.00047397960093613844,0.0004147325069437213,0.0003558614973497843,-0.00030849635779243176,-5.924709399241716e-05,-5.887100959393697e-05,-0.0004266144613787859
COPD,0.0007824759587285702,0.00048013130250567704,0.0004147325069437213,0.0003558614973497843,-0.00030234465622289315,-6.539879556195576e-05,-5.887100959393697e-05,-0.0004266144613787859
Michael Osterholm,0.0,0.0005715670828892695,0.0005020166497787972,0.000355852566629953,0.0005715670828892695,-6.955043311047233e-05,-0.00014616408314884415,0.000355852566629953
Alcoholism,0.0008266356954819347,0.0005010144805929415,0.0004300789857483115,0.0003557082083468636,-0.0003256212148889932,-7.093549484462995e-05,-7.437077740144788e-05,-0.00047092748713507105
IFN-β,0.0007826733404461955,0.0004797606682622838,0.00041457965646738294,0.0003556742544507838,-0.00030291267218391174,-6.518101179490087e-05,-5.890540201659915e-05,-0.00042699908599541176
Meningitis,0.0008857251910723723,0.0004783770027755556,0.00041414321928947087,0.00035552096544786305,-0.0004073481882968167,-6.423378348608473e-05,-5.862225384160782e-05,-0.0005302042256245093
Clinical research,0.0,0.000477487870332304,0.00045625076851796786,0.00035539126092625303,0.000477487870332304,-2.1237101814336164e-05,-0.00010085950759171483,0.00035539126092625303
Graft vs. host disease,0.0,0.0004872385565790864,0.000415979006100213,0.00035515166851717955,0.0004872385565790864,-7.125955047887337e-05,-6.082733758303347e-05,0.00035515166851717955
Aspartate aminotransferase,0.0,0.0,0.0,0.00035515166851717955,0.0,0.0,0.00035515166851717955,0.00035515166851717955
Graft-versus-host disease,0.0,0.0004872385565790864,0.000415979006100213,0.00035515166851717955,0.0004872385565790864,-7.125955047887337e-05,-6.082733758303347e-05,0.00035515166851717955
Theralizumab,0.0,0.0004872385565790864,0.000415979006100213,0.00035515166851717955,0.0004872385565790864,-7.125955047887337e-05,-6.082733758303347e-05,0.00035515166851717955
Streptococcus pyogenes,0.0,0.0004872385565790864,0.000415979006100213,0.00035515166851717955,0.0004872385565790864,-7.125955047887337e-05,-6.082733758303347e-05,0.00035515166851717955
Creatinine,0.0,0.0,0.0,0.00035515166851717955,0.0,0.0,0.00035515166851717955,0.00035515166851717955
Risk factor,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Nicotinamide,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Parexel,0.0,0.0004872385565790864,0.000415979006100213,0.00035515166851717955,0.0004872385565790864,-7.125955047887337e-05,-6.082733758303347e-05,0.00035515166851717955
Idiopathic,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Magnesium,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Fulminant,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Interleukin-6,0.0,0.0,0.0,0.00035515166851717955,0.0,0.0,0.00035515166851717955,0.00035515166851717955
Medical literature,0.0,0.0004872385565790864,0.000415979006100213,0.00035515166851717955,0.0004872385565790864,-7.125955047887337e-05,-6.082733758303347e-05,0.00035515166851717955
Postmortem examination,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Vitamin B3,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Epstein–Barr virus,0.0,0.0004872385565790864,0.000415979006100213,0.00035515166851717955,0.0004872385565790864,-7.125955047887337e-05,-6.082733758303347e-05,0.00035515166851717955
Neutrophils,0.0,0.0,0.0,0.00035515166851717955,0.0,0.0,0.00035515166851717955,0.00035515166851717955
Prognosis,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Macrophage activation syndrome,0.0,0.0004872385565790864,0.000415979006100213,0.00035515166851717955,0.0004872385565790864,-7.125955047887337e-05,-6.082733758303347e-05,0.00035515166851717955
Hemophagocytic lymphohistiocytosis,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Animal study,0.0,0.0,0.000415979006100213,0.00035515166851717955,0.0,0.000415979006100213,-6.082733758303347e-05,0.00035515166851717955
Inflammatory response,0.0,0.0004872385565790864,0.000415979006100213,0.00035515166851717955,0.0004872385565790864,-7.125955047887337e-05,-6.082733758303347e-05,0.00035515166851717955
