article,year,pagerank,in_degree,out_degree,in_degree_cent,out_degree_cent,betweenness,eigenvector
Pan American Journal of Public Health,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Pandemic H1N1/09 virus,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Peacekeeping,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Peng Liyuan,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
People in Need,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Permit To Work,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Peter Maurer,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Phossy jaw,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Physical hazard,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Plan International,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Pneumoconiosis,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Poliomyelitis,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Polish Humanitarian Action,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Poonam Khetrapal Singh,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Pope Benedict XVI,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Potty parity,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Potty parity in the United States,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Preamble to the United Nations Charter,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Presidency of the United Nations Security Council,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
President's Emergency Plan for AIDS Relief,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
President of the Republic of China,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
President of the United Nations Economic and Social Council,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
President of the United Nations General Assembly,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Prevention through design,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Pristina,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Process safety,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Proclamation of the People's Republic of China,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Protezione Civile,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Psychosocial hazard,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Puerto Rico,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Quality of working life,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
RTHK,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Rachel Kiddell-Monroe,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Radium jaw,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Redundancy (engineering),2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Reform of the United Nations Security Council,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
ReliefWeb,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Relief International,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Repetitive strain injury,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Reproductive health,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Republic of China (1912–1949),2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Republican Party (United States),2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Resident Coordinator,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Retrocession Day,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Right to sit,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Right to sit in the United States,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Risk assessment,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Risk management,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Robert Mugabe,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Rockefeller Foundation,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Rod of Asclepius,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Rohingya genocide,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Roman Catholic Church and AIDS,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Roman Curia,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Rotary International,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
S. William A. Gunn,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
SOS Children's Villages,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Safe Work Australia,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Safety culture,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Safety data sheet,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Safety engineering,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Saudi-led airstrikes on Yemen,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Save the Children,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Save the Children International,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Secours catholique,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Secours populaire français,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Secretary-General of the United Nations,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Self Help Africa,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Seville Agreement,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Sexual exploitation and abuse in humanitarian response,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Sexual health,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Shinzo Abe,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Silicosis,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Silo-filler's disease,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Single Convention on Narcotic Drugs,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Smallpox,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Soil pollution,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Solidarités international,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Source control (respiratory disease),2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
South Sudanese Civil War,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Sovereign Military Order of Malta,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Soviet Union,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Spanish Agency for International Development Cooperation,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Spanish Red Cross,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Special Court for Sierra Leone,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Special Programme on Human Reproduction,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Sphere (organization),2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Sports injury,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Standard operating procedure,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Statute of the International Court of Justice,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Stop TB Partnership,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Study on Global Ageing and Adult Health,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Substance abuse,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Suez Canal,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Surfer's ear,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Sustainable development,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Sweden-Norway,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Swedish Civil Defence and Resilience Agency,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Swedish Red Cross,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Szeming Sze,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Taqwa Foundation Bangladesh,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Tearfund,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Technisches Hilfswerk,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Tedros Adhanom,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Telex,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Tennis elbow,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Terre des hommes,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
"The Global Fund to Fight AIDS, Tuberculosis and Malaria",2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
The New Humanitarian,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
The News Lens,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
"The Partnership for Maternal, Newborn and Child Health",2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
The Sphere Handbook,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
The State of the Humanitarian System,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
The State of the World's Cash 2020,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Timeline of global health,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Toxic tort,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Toxic workplace,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Traditional Chinese medicine,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Traditional medicine,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Tropical disease,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Trump administration,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Trócaire,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Tuberculosis,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Turkish Cooperation and Coordination Agency,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Two Chinas,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Typhoid,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Typhoon Haiyan,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Télécoms Sans Frontières,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
UNAIDS,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
UNRWA,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
UN Tourism,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
UN Trade and Development,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
UN Women,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
US Centers for Disease Control and Prevention,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Un Ponte Per,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
Under-Secretary-General of the United Nations,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Capital Development Fund,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Children's Fund,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Commission for Social Development,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Commission on Crime Prevention and Criminal Justice,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Commission on Human Rights,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Commission on International Trade Law,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Commission on Narcotic Drugs,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Commission on Population and Development,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Commission on Science and Technology for Development,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Commission on the Status of Women,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Committee of Experts on Global Geospatial Information Management,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Committee of Experts on Public Administration,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Committee on Non-Governmental Organizations,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Department of Global Communications,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Department of Peace Operations,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
United Nations Development Group,2023,0.00019980454841118047,1,0,0.00020008003201280514,0.0,0.0,0.004843860031625298
